ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Income_log,Total_Spending_log
3524,1971,Master,Single,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,43,167,10.590717259332036,5.123963979403259
5247,1955,PhD,Married,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,59,45,10.564266488063344,3.828641396489095
5883,1972,Graduation,Married,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,42,664,11.264233309809644,6.499787040655854
2118,1964,Graduation,Married,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,50,622,11.049396827646396,6.434546518787453
8812,1979,Graduation,Divorced,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,35,48,9.51296031679217,3.8918202981106265
6616,1975,Graduation,Married,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,39,461,10.993429024756606,6.135564891081739
2797,1977,Graduation,Married,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,37,1073,11.186058945374214,6.97914527506881
4328,1986,Graduation,Married,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,28,55,9.99679572966978,4.02535169073515
9167,1956,Graduation,Married,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,58,976,11.11441610942807,6.884486652042782
10560,1980,PhD,Single,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,34,20,10.513334642573437,3.044522437723423
2631,1982,Graduation,Married,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,1149,11.182391561495495,7.047517221357296
8312,1961,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,43,10.248848736574587,3.784189633918261
5534,1975,Master,Married,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,39,224,10.77496918527507,5.41610040220442
5093,1974,PhD,Divorced,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,101,10.146825811135857,4.624972813284271
7592,1946,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,68,209,10.839835781185261,5.3471075307174685
8895,1985,Graduation,Single,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,29,968,11.164742929660637,6.876264611890766
8584,1952,PhD,Married,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,62,1165,11.355476016851382,7.061334366910438
2694,1967,Graduation,Married,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,47,24,10.661134190970685,3.2188758248682006
8910,1955,Graduation,Married,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,252,10.659304321366108,5.53338948872752
7433,1985,Graduation,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,165,10.300954090533025,5.111987788356544
164,1977,PhD,Married,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,37,269,10.274154155101597,5.598421958998375
10477,1973,PhD,Married,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,41,102,10.582434383694933,4.634728988229636
2681,1984,Graduation,Married,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,30,461,11.087834014026866,6.135564891081739
5150,1979,Basic,Single,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,35,47,9.913190327997514,3.871201010907891
5283,1976,PhD,Single,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,38,144,10.656647403002244,4.976733742420574
9645,1968,Graduation,Married,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,46,1338,11.075830361179467,7.199678345691172
10678,1959,Graduation,Married,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,55,917,11.173711473170998,6.822197390620491
7261,1971,Graduation,Married,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,318,10.451637862362272,5.765191102784844
9648,1967,Graduation,Single,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,47,253,10.755879558560052,5.537334267018537
2870,1973,Graduation,Married,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,41,502,10.80151247560339,6.220590170099739
8008,1983,Graduation,Married,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,31,119,10.493383103285598,4.787491742782046
1513,1979,Graduation,Married,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,35,1250,11.016002746373228,7.1316985104669115
6173,1979,Graduation,Married,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,35,969,11.255436297881227,6.877296071497429
1419,1950,Graduation,Married,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,76,10.434909606100769,4.343805421853684
9150,1963,PhD,Single,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,62,10.797921148054973,4.143134726391533
7960,1962,Graduation,Married,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,52,1382,11.315973402370126,7.232010331664759
1250,1976,Graduation,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,84,10.537362321631003,4.442651256490317
9905,1952,Graduation,Married,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,62,255,10.436319256564733,5.545177444479562
10691,1960,Master,Married,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,43,10.25839593702714,3.784189633918261
7002,1955,Graduation,Single,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,59,398,11.043497669900166,5.988961416889864
2952,1977,Master,Single,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,37,76,10.498856510177369,4.343805421853684
8439,1964,Graduation,Married,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,50,902,11.057298001669,6.805722553416985
762,1981,Graduation,Married,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,33,823,11.235523701926004,6.714170529909472
2831,1976,Graduation,Married,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,38,1179,11.269796019567506,7.07326971745971
6977,1974,Graduation,Married,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,40,1921,11.234573068759179,7.561121589530238
6289,1951,Master,Married,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,63,185,10.991813787335737,5.225746673713202
4168,1966,Graduation,Single,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,433,10.520590271772301,6.073044534100405
8397,1951,Graduation,Married,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,63,34,10.707505041927497,3.5553480614894135
9284,1958,Graduation,Married,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,907,10.896331835126059,6.811244378601294
6237,1966,PhD,Single,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,48,416,8.874168090363968,6.0330862217988015
3130,1964,Graduation,Single,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,50,44,9.836385748995392,3.8066624897703196
1619,1956,Graduation,Married,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,58,1588,11.411667632896002,7.370860166536716
1990,1974,PhD,Single,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,40,1797,11.053426468369578,7.494430215031565
5513,1966,Graduation,Married,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,40,10.538979136857908,3.713572066704308
269,1963,PhD,Single,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,51,1143,10.752740643071617,7.042286171939743
8093,1969,Master,Married,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,45,914,11.286463915182072,6.818924065275521
10513,1992,Graduation,Married,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,22,1502,11.054186154402569,7.315218389752975
10177,1954,Graduation,Divorced,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,60,1338,11.185420898331277,7.199678345691172
2549,1983,PhD,Married,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,31,27,9.991544216356411,3.332204510175204
5782,1982,Graduation,Married,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,32,763,10.978199831088187,6.638567789166521
10057,1951,Graduation,Single,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,63,1331,11.188344249102178,7.194436851100335
10307,1956,Graduation,Married,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,58,525,10.827508330472194,6.26530121273771
8566,1961,PhD,Married,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,53,9,10.391576649328249,2.302585092994046
2415,1962,Graduation,Married,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,52,953,11.044025226764646,6.860663671448287
5684,1971,Master,Divorced,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,43,68,10.706295987305591,4.23410650459726
8334,1971,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,131,10.413823056212888,4.882801922586371
9166,1968,Graduation,Married,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,46,882,11.066138237300127,6.78332520060396
1440,1978,Graduation,Married,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,36,1149,10.868835079697146,7.047517221357296
78,1969,Graduation,Married,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,37,10.138322492439922,3.6375861597263857
5441,1965,PhD,Widow,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,49,388,10.898811251698307,5.963579343618446
5302,1986,Graduation,Married,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,28,1428,11.26951542879455,7.264730177929867
4687,1958,Master,Married,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,56,1633,11.298989394406933,7.3987862754199485
1087,1975,Master,Married,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,39,173,10.028797743501574,5.159055299214529
6859,1987,Graduation,Single,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,27,99,10.283190309420853,4.605170185988092
9860,1959,Graduation,Married,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,55,215,10.712460298601664,5.375278407684165
7129,1962,PhD,Married,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,52,929,10.909509293179877,6.835184586147301
5866,1974,Graduation,Married,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,40,219,10.782844554116963,5.393627546352362
10521,1977,Graduation,Married,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,37,174,10.911627938040162,5.1647859739235145
7393,1978,Graduation,Married,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,36,92,10.635398611146856,4.532599493153256
7849,1970,PhD,Married,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,44,1052,11.293985565916593,6.959398512133975
332,1957,Graduation,Married,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,57,275,10.773608683563433,5.62040086571715
9847,1955,Graduation,Married,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,59,587,11.050461342082116,6.376726947898627
531,1954,PhD,Divorced,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,60,1662,10.956649094966853,7.416378479192928
9576,1982,PhD,Married,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,32,159,10.383255851836775,5.075173815233827
6906,1953,Master,Widow,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,61,1024,11.349865212513025,6.932447891572509
7419,1968,Master,Divorced,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,46,35,10.20625526240595,3.58351893845611
3170,1957,Master,Married,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,57,1042,11.129451763502715,6.949856455000773
8527,1965,Master,Married,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,49,395,11.093401999611023,5.981414211254481
7872,1975,PhD,Married,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,39,557,11.37178807710346,6.324358962381311
9931,1963,PhD,Married,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,51,9,8.300031711779575,2.302585092994046
10595,1990,Graduation,Married,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,24,69,10.312081095318824,4.248495242049359
4609,1966,PhD,Married,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,48,486,10.96311643322519,6.18826412308259
5010,1988,Graduation,Single,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,26,34,10.126991039065885,3.5553480614894135
4427,1995,Graduation,Single,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,19,1365,11.329699499321853,7.2196420401307355
11148,1975,Graduation,Married,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,39,13,10.011489576337405,2.6390573296152584
1168,1978,PhD,Married,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,36,1401,11.186641154736506,7.2456550675945355
9595,1961,Graduation,Married,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,53,1574,11.070708194329034,7.362010551259734
10163,1984,PhD,Single,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,30,1323,11.323385921069796,7.188412736496954
2886,1971,Master,Divorced,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,43,1217,11.215745092817135,7.1049654482698426
6710,1951,Master,Single,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,63,103,10.971949864253354,4.6443908991413725
5316,1976,Master,Married,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,38,84,9.953467484841148,4.442651256490317
9029,1972,PhD,Married,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,42,1536,11.157920554320716,7.337587743538596
521,1985,Graduation,Married,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,29,581,10.896868946774847,6.366470447731438
1459,1966,PhD,Married,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,48,928,11.142788889915359,6.834108738813838
10241,1975,Graduation,Divorced,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,39,14,9.345657668923812,2.70805020110221
1630,1979,Graduation,Single,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,424,11.032079266945424,6.052089168924417
3254,1971,Graduation,Married,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,43,960,11.168842338867679,6.8679744089702925
9064,1982,Graduation,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,1555,11.14345471708544,7.349873704738337
3678,1973,Graduation,Widow,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,41,656,11.005577121783782,6.48768401848461
4227,1968,Master,Married,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,46,55,10.400923939183103,4.02535169073515
9467,1984,Graduation,Single,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,30,20,10.455618254118846,3.044522437723423
8486,1971,Master,Married,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,43,367,10.326759834294158,5.908082938168931
2186,1977,Graduation,Married,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,37,2257,11.318454400906349,7.722234744709607
3286,1967,PhD,Divorced,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,47,42,10.190281730926614,3.7612001156935624
8602,1964,Graduation,Divorced,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,50,1049,11.155292919820631,6.956545443151569
3722,1972,Graduation,Single,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,48,10.70333435175513,3.8918202981106265
6715,1948,PhD,Single,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,66,685,11.005444242454628,6.530877627725885
4796,1952,Graduation,Divorced,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,62,39,10.81253209407131,3.6888794541139363
9612,1987,Graduation,Single,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,27,43,10.078742533123364,3.784189633918261
3766,1959,Master,Widow,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,55,835,10.405837357821074,6.728628613084702
1399,1958,Graduation,Married,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,56,1515,11.196926219136667,7.323830566202317
1570,1951,PhD,Married,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,63,1039,11.151998637429239,6.946975992135418
3426,1975,Graduation,Divorced,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,39,1596,11.160541302448653,7.3758821482150125
3074,1984,PhD,Married,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,30,1828,11.165408458816263,7.511524648390866
8341,1969,PhD,Married,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,45,34,10.322099198314179,3.5553480614894135
5180,1968,PhD,Divorced,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,46,149,10.832042767230265,5.0106352940962555
6461,1969,Master,Single,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,45,946,11.047280323701445,6.853299093186078
7679,1985,PhD,Single,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,29,28,10.31886998765251,3.367295829986474
10702,1984,Graduation,Single,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,30,450,10.866929010196616,6.111467339502679
7505,1957,PhD,Married,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,46,10.695484097138243,3.8501476017100584
5113,1971,PhD,Divorced,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,43,1702,11.37343348615163,7.440146680662688
10858,1975,Graduation,Married,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,39,820,11.245477299349258,6.710523109452428
2961,1982,Graduation,Married,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,32,382,10.647375374799257,5.948034989180646
2747,1988,PhD,Married,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,2126,11.120578930855121,7.6624678152002375
3010,1989,Master,Married,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,2069,11.38986477697473,7.635303886259415
5790,1985,Graduation,Married,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,29,72,10.346858407043523,4.290459441148391
6892,1968,Graduation,Divorced,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,732,11.029585298139098,6.597145701886651
1743,1974,Graduation,Single,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,40,801,11.152242499633957,6.687108607866515
3578,1949,Graduation,Divorced,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,65,236,10.802855905214333,5.4680601411351315
8462,1978,Basic,Married,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,80,10.121940118362215,4.394449154672439
5558,1954,PhD,Single,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,1685,11.41788924763476,7.430114138561801
4619,1945,PhD,Single,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,69,277,11.641626459985963,5.627621113690637
8780,1950,PhD,Married,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,507,10.990246534173238,6.230481447578482
10789,1964,PhD,Married,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,68,10.731165626053679,4.23410650459726
10779,1983,Graduation,Single,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,31,49,10.005547627727275,3.912023005428146
5896,1987,Master,Married,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,27,397,11.203624717204844,5.986452005284438
2337,1971,Graduation,Divorced,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,43,39,10.30293458831873,3.6888794541139363
10951,1968,Graduation,Married,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,46,306,10.72961284769053,5.726847747587197
544,1954,Graduation,Married,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,976,11.048044691463234,6.884486652042782
17,1971,PhD,Married,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,43,1028,11.01026640387063,6.9363427358340495
10680,1986,Graduation,Married,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,28,70,10.411388904784872,4.2626798770413155
3265,1959,Graduation,Married,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,55,46,10.482961988607498,3.8501476017100584
5623,1980,Master,Married,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,51,10.358885029392502,3.9512437185814275
5832,1960,Graduation,Married,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,54,1263,11.435579949933482,7.142036574706803
5544,1970,Graduation,Single,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,44,1490,11.11817772020326,7.307202314764738
6417,1971,Master,Married,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,1564,11.29693129580923,7.355641102974253
5831,1967,Graduation,Married,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,47,1815,11.262808890404589,7.504391559161238
7101,1963,PhD,Widow,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,51,1198,10.864350039781693,7.089243155027514
10176,1968,Graduation,Single,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,46,416,10.952699490909112,6.0330862217988015
2326,1990,Graduation,Married,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,85,9.848503244203368,4.454347296253507
4385,1981,PhD,Single,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,47,10.492356964389485,3.871201010907891
2929,1976,Graduation,Single,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,137,9.912496846693715,4.927253685157205
10686,1965,PhD,Married,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,21,10.44088694523715,3.091042453358316
2546,1977,Graduation,Single,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,37,70,10.36970276478357,4.2626798770413155
3283,1972,Graduation,Married,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,42,909,11.169491048522355,6.813444599510896
3138,1956,Graduation,Single,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,1676,11.421358271444738,7.424761761823209
4994,1943,Master,Single,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,1735,11.259309819490339,7.459338895220296
7966,1959,Graduation,Single,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,55,1191,11.301994535084201,7.083387847625295
3112,1977,Master,Married,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,37,24,10.030208305315284,3.2188758248682006
